"","GEOID","Limited_Eng_per","Poverty_per","Uninsured_per","NonHisp_asian_per","NonHisp_pi_per","NonHisp_black_per","NonHisp_white_per","Hisp_per","NonHisp_ai_per"
"1","060375433224",6.06060606060606,19.0821256038647,0,19.0821256038647,0,75.8454106280193,0,5.07246376811594,0
"2","060375435031",3.94133822181485,9.77822580645161,4.00801603206413,37.1097234611954,0.223015165031222,11.1061552185549,22.8813559322034,27.2970561998216,0
"3","060372430002",27.012987012987,30.3194369247428,18.3540877097997,0,0,7.03844071467244,0.108283703302653,77.6935571196535,15.1597184623714
"4","060372621001",5.91630591630592,0,2.58152173913043,15.3532608695652,0,0,79.6195652173913,2.03804347826087,0
"5","060374609005",4.64852607709751,0.761904761904762,0.666666666666667,18.1904761904762,0,2.95238095238095,9.23809523809524,64.9523809523809,0
"6","060374609004",0.240096038415366,7.38636363636364,3.75,6.81818181818182,0,26.9318181818182,45.1136363636364,20.2272727272727,0
"7","060374609003",10.1367658889783,6.85920577617329,10.049191848208,2.45959241040056,0,9.48699929725931,5.13000702740689,77.8636683063949,0
"8","060374611001",1.06157112526539,6.91434468524252,6.6047471620227,3.81836945304438,0,20.3302373581011,47.781217750258,22.6006191950464,0
"9","060374611002",6.20879120879121,11.0565110565111,6.19164619164619,4.12776412776413,0,22.7518427518428,36.0687960687961,34.004914004914,0
"10","060374611004",21.5297450424929,11.3606340819022,16.2483487450462,1.45310435931308,0,6.86922060766182,6.34081902245707,83.7516512549538,0
"11","060375323024",18.4824902723735,8.125,11.3392857142857,0.625,0,0,0.982142857142857,98.3928571428571,0
"12","060375323021",27.8787878787879,9.94587280108254,16.963696369637,0,0,2.18068535825545,0.747663551401869,96.5109034267913,0
"13","060375326032",31.8134715025907,19.6041470311027,14.378478664193,0,0,0,2.3191094619666,97.6808905380334,0
"14","060375326031",25.717017208413,21.44128113879,25.1779359430605,0,0,2.31316725978648,0.444839857651246,97.2419928825623,0
"15","060375331041",34.0977670488835,16.6757493188011,19.0735694822888,0,0,2.88828337874659,0.980926430517711,96.1307901907357,0
"16","060375331042",28.1462585034014,36.7441860465116,18.4108527131783,0.116279069767442,0,0,2.17054263565891,97.4806201550387,0.0387596899224806
"17","060375332012",36.319612590799,23.9130434782609,12.0401337792642,0,0,0,3.06577480490524,96.9342251950948,0
"18","060375332011",33.1550802139037,22.5352112676056,11.569416498994,0,0,0,0,100,0
"19","060375333001",35.9956236323851,27.3873873873874,12.8828828828829,0,0,1.08108108108108,0,98.1981981981982,0
"20","060375333002",21.5429403202329,21.1538461538462,10.2862254025045,0,0,0,1.8783542039356,97.8980322003578,0
"21","060375337022",42.2305764411028,23.9336492890995,25.5924170616114,0,0,0,0,100,0
"22","060375337021",39.4715772618095,28.4179325676176,21.0077806595035,0.6298629121897,0,0,0.259355316783994,99.1107817710263,0
"23","060372414002",20.9223300970874,22.1565059144677,16.4240218380346,1.50136487716106,0,14.8316651501365,2.36578707916288,78.0254777070064,0.682438580527753
"24","060372414001",19.8389458272328,38.7547649301144,21.6131064902331,1.51228733459357,0,22.4322621298047,0,72.463768115942,0
"25","060372422001",27.7951280449719,23.8013698630137,20.0558659217877,0,0,3.85474860335196,0,96.145251396648,0
"26","060372422002",17.5475687103594,42.7734375,9.7053726169844,0,0,29.4627383015598,0,70.5372616984402,0
"27","060372693001",0,1.6,0,9.76,0,0,68.16,3.04,0
"28","060372693003",1.33779264214047,4.1036717062635,0.863930885529158,16.6306695464363,0,0,76.0259179265659,1.07991360691145,0
"29","060372695004",0,0,2.04081632653061,1.66975881261596,0,0,94.8979591836735,3.43228200371058,0
"30","060372695002",1.68067226890756,3.78151260504202,0,20.8683473389356,0,0,76.1904761904762,0,0
"31","060372698001",1.55677655677656,8.56890459363958,4.41696113074205,27.208480565371,0,6.62544169611307,54.6819787985866,8.8339222614841,0
"32","060372718022",4.1299932295193,6.01234969125772,12.3821904452389,22.0019499512512,0,6.43483912902177,33.8316542086448,32.9541761455964,0
"33","060372718023",9.84908657664813,2.9218407596786,10.9569028487947,29.6566837107378,0,0.949598246895544,42.0014609203798,27.3922571219869,0
"34","060372732004",5.5026455026455,11.0119047619048,18.1547619047619,4.26587301587302,0,8.33333333333333,52.8769841269841,34.5238095238095,0
"35","060372732002",9.20910075839653,32.2410147991543,12.6569037656904,0,0,7.94979079497908,40.0627615062762,51.9874476987448,0
"36","060372752002",10.828025477707,25.254949010198,9.23815236952609,9.47810437912418,0,1.55968806238752,34.1331733653269,48.0503899220156,0
"37","060372752001",8.07217473884141,7.46812386156649,8.46994535519126,13.3879781420765,0,17.304189435337,37.8870673952641,27.0491803278689,1.91256830601093
"38","060372183005",1.43003064351379,10.0202429149798,3.61083249749248,2.70812437311936,0,21.5646940822467,11.4343029087262,64.2928786359077,0
"39","060372183002",6.48011782032401,14.1384388807069,2.94550810014728,0,0,50.5154639175258,7.36377025036819,42.120765832106,0
"40","060372184003",4.29447852760736,12.914691943128,15.9952606635071,4.50236966824645,0,31.3981042654028,5.33175355450237,56.042654028436,0
"41","060372184004",22.7456258411844,7.79069767441861,28.1395348837209,2.44186046511628,0,10.5813953488372,15.4651162790698,70.4651162790698,0
"42","060374056002",6.96686491079014,2.18800648298217,5.83468395461913,11.1021069692058,0,0,16.0453808752026,72.8525121555916,0
"43","060374056004",6.19883040935673,2.76008492569002,0.849256900212314,6.68789808917197,0,0.530785562632696,12.4203821656051,79.8301486199575,0
"44","060374059001",13.1123206333498,13.2277596646483,11.7375231053604,9.35483870967742,0,4.10138248847926,18.5253456221198,64.5622119815668,0.967741935483871
"45","060374059002",11.7717717717718,9.4329028635598,8.64682762492981,14.1493542953397,0,0.505334081976418,19.3149915777653,65.1880965749579,0.280741156653565
"46","060374060003",9.80091883614089,4.34782608695652,2.39880059970015,18.8988095238095,0,1.78571428571429,44.3452380952381,34.9702380952381,0
"47","060374060004",8.30536912751678,5.92274678111588,0.515021459227468,2.29696472518458,0,2.87120590648072,27.5635767022149,66.1197703035275,0
"48","060374064111",7.4370709382151,5.6989247311828,9.89247311827957,15.3763440860215,0,2.90322580645161,30.9677419354839,49.0322580645161,0
"49","060374064122",6.96150696150696,7.52773375594295,6.73534072900159,23.6133122028526,0,1.743264659271,22.4247226624406,51.4263074484945,0
"50","060372427001",26.7169811320755,23.5057085292142,11.7528542646071,0.604432505036937,0,20.4163868368032,0,78.2404298186703,0
"51","060372427004",25.2421959095802,39.9611084103063,12.349831811629,0.0961076405574243,0,22.7294569918309,0.192215281114849,76.8861124459394,0.0961076405574243
"52","060372427003",25.4545454545455,27.3204903677758,40.2802101576182,0,0,20.3152364273205,0,79.6847635726795,0
"53","060372672003",1.38203356367226,1.6052880075543,0,9.15958451369216,0,20.2077431539188,61.1898016997167,9.44287063267233,0
"54","060372672001",9.84993178717599,12.867169222771,3.17130231349103,25.1364699766051,0,1.19573693787367,63.9719261762412,4.52300493891344,0
"55","060372676003",4.75247524752475,16.039603960396,6.33663366336634,37.9207920792079,0,5.84158415841584,30.3960396039604,23.2673267326733,0
"56","060372676001",4.85347985347985,9.97526793075021,0,29.3487221764221,0,8.49134377576257,45.919208573784,9.81038746908491,0
"57","060376500015",5.80474934036939,4.5343137254902,24.7549019607843,39.3382352941176,0,5.63725490196078,22.671568627451,32.3529411764706,0
"58","060371347202",6.73600792471521,17.6772388059701,11.0541044776119,18.4701492537313,0,6.66977611940299,20.4291044776119,44.6828358208955,0
"59","060371347203",12.3985239852399,32.6338639652677,18.3068017366136,18.8856729377713,0,6.15050651230101,20.4775687409551,45.9479015918958,0
"60","060371347201",22.0689655172414,7.75193798449612,5.94315245478036,27.9715762273902,0,3.29457364341085,15.8914728682171,49.7416020671835,0
"61","060371372011",6.81667769688948,10.2028272894899,1.56730178242163,14.5052243392747,0,1.9360786724032,64.2901044867855,16.5949600491703,0
"62","060371372013",3.24129651860744,9.40325497287523,0,12.2448979591837,0,2.58103241296519,53.3013205282113,20.7082833133253,0
"63","060375435032",9.29507174048659,16.2912681271213,3.73341561246529,41.66184134337,0.115807759119861,6.71685002895194,11.0017371163868,36.8268674001158,0
"64","060375504001",12.2569737954353,8.72756933115824,5.54649265905383,7.25938009787928,0.570962479608483,0.0815660685154976,11.5823817292007,80.3425774877651,0.163132137030995
"65","060375541012",19.6593001841621,32.7593448131037,21.5455690886182,2.89794204115918,0,7.18185636287274,6.13187736245275,82.5283494330113,0
"66","060375541011",13.1506849315068,2.14224507283633,8.65467009425878,7.79777206512425,0,5.22707797772065,12.5964010282776,72.0651242502142,0
"67","060375545121",6.17215610296153,5.23423187647213,5.07720492017796,72.7819942423449,0,7.40643810520806,9.91886940591468,7.5111227427375,0
"68","060375545122",8.48869496231654,6.23076923076923,5.46697038724374,69.7798025816249,0,4.74563401670463,13.7433561123766,9.14958238420653,0.455580865603645
"69","060375545131",13.6732329084589,5.58375634517767,8.48440899202321,63.6693255982596,4.49601160261059,5.62001450326323,9.7897026831037,10.4060913705584,0
"70","060375548012",8.83534136546185,5.7840616966581,9.07840440165062,29.8200514138817,0,7.0694087403599,19.7943444730077,41.7737789203085,0
"71","060375548022",5.71428571428571,15.170105967652,3.17902955939766,53.1874405328259,0,4.61465271170314,18.8867745004757,16.2226450999049,0
"72","060375548023",14.8431522570773,10.0371747211896,14.4314868804665,46.7201166180758,2.33236151603499,0,16.4723032069971,31.7055393586006,0
"73","060375552021",0.553250345781466,7.27636849132176,5.74098798397864,11.8157543391188,0,6.00801068090788,57.8771695594125,16.6221628838451,0
"74","060372691003",0,5.08849557522124,1.21681415929204,3.76106194690266,0,0,88.1637168141593,3.76106194690266,0
"75","060372697003",0.405679513184584,2.84629981024668,0,14.0417457305503,0,2.84629981024668,62.0493358633776,16.888045540797,0
"76","060372697002",0.8859357696567,10.5820105820106,6.34920634920635,18.4126984126984,0,12.1693121693122,34.7089947089947,30.8994708994709,0
"77","060372703003",5.59670781893004,9.27152317880795,16.3355408388521,6.03384841795438,0,40.8388520971302,16.4827078734364,33.3333333333333,0
"78","060372703001",14.3258426966292,7.5801749271137,27.5280898876405,18.2584269662921,0,20.5056179775281,10.9550561797753,47.752808988764,0.561797752808989
"79","060375309011",26.3473053892216,19.8558847077662,19.8558847077662,0.320256204963971,0,0,0,99.679743795036,0
"80","060375309012",28.0349344978166,14.3890675241158,11.4147909967846,0,0,1.04501607717042,0.643086816720257,98.3118971061093,0
"81","060375530004",11.3392857142857,1.7014694508894,6.49960845732185,7.03789636504254,0,2.70688321732405,14.0757927300851,73.4725444702243,0
"82","060375534001",14.7478591817317,9.63748894783378,7.92253521126761,11.3556338028169,0.616197183098592,10.5633802816901,11.6197183098592,65.8450704225352,0
"83","060375534003",11.0012360939431,11.4485981308411,11.9158878504673,7.82710280373832,2.80373831775701,0,8.8785046728972,80.4906542056075,0
"84","060375538011",16.9347209082308,23.6272878535774,13.5607321131448,0,0,1.33111480865225,0,98.6688851913478,0
"85","060375538013",19.0993788819876,28.9988917620983,15.2936830439601,1.38987883107627,4.91803278688525,4.06272273699216,1.74625801853172,86.7783321454027,0
"86","060375545111",6.28177196804648,3.54759395855286,1.80275715800636,64.5943097997893,2.56410256410256,2.10748155953635,12.8907622058307,12.7853881278539,0
"87","060375545112",10.4216388225935,0,4.79505027068832,60.7115235885538,0,11.9102861562258,13.1477184841454,12.3743232791957,0
"88","060375545152",2.72727272727273,4.59073191857947,5.89247311827957,45.8924731182796,0.688172043010753,18.5806451612903,17.3763440860215,5.41935483870968,0
"89","060375545171",8.84016973125884,4.87377279102384,3.32390381895332,68.5133239831697,0,1.54277699859748,15.0420757363254,12.0967741935484,0
"90","060375545191",4.80349344978166,2.70498732037194,0.760777683854607,62.4683009298394,0.591715976331361,2.9585798816568,24.5139475908707,7.86136939983094,0
"91","060375545192",13.7040280210158,8.46652267818575,1.59827213822894,66.3930885529158,0,2.67818574514039,11.5334773218143,11.317494600432,4.01727861771058
"92","060372089042",57.1428571428571,44.8593073593074,44.4264069264069,0.94687006838506,0,0.789058390320884,2.9458179905313,95.3182535507628,0
"93","060372110004",8.48708487084871,9.16955017301038,3.2590051457976,5.66037735849057,0,0,68.9536878216123,17.4957118353345,0.343053173241852
"94","060372110006",8.32223701731025,16.4131812420786,7.54119138149556,32.0659062103929,0,6.21039290240811,47.6552598225602,12.2306717363752,0
"95","060372110005",12.1076233183857,6.19195046439629,7.01754385964912,43.0340557275542,0,1.34158926728586,46.2332301341589,5.77915376676987,0
"96","060372110002",21.3610586011342,6.81431005110733,4.94037478705281,57.7512776831346,0,2.0442930153322,40.2044293015332,0,0
"97","060379105021",21.4223385689354,31.585518102372,4.54002389486261,5.05774591796097,0,24.0541616885703,4.85862206292314,64.8745519713262,0
"98","060379105022",15.8351409978308,29.7630799605133,11.8953603158934,2.31984205330701,0,2.07305034550839,8.14412635735439,85.4886475814413,0
"99","060375768021",2.39697224558453,11.2754898040784,1.89723320158103,3.33461096205443,0,35.7991567650441,37.9072441548486,19.7776926025297,0
"100","060375768022",0,9.57300275482094,2.47933884297521,23.0027548209366,0.757575757575758,10.8126721763085,45.2479338842975,17.8374655647383,0
"101","060372111202",23.6842105263158,20.8262783609888,18.2526244497122,64.0704368438876,0.507958008804606,3.01388418557399,7.75482560108364,23.7385709448019,0.304774805282763
"102","060372113202",28.1780633318036,31.5726767275616,13.6219221604448,19.2216044479746,0,4.44797458300238,13.6616362192216,61.9936457505957,0.675138999205719
"103","060374614002",4.59183673469388,6.80100755667506,2.74656679151061,6.11735330836454,0,8.48938826466916,41.0736579275905,34.0823970037453,0
"104","060374614001",13.6745607333843,14.1522988505747,6.26319493314567,11.3300492610837,0,2.3926812104152,49.9648135116115,33.6382828993666,0
"105","060374614003",0,12.263099219621,9.69899665551839,4.45930880713489,0,6.35451505016722,48.9409141583055,23.8573021181717,0
"106","060374634002",1.64765525982256,2.08201892744479,2.8391167192429,21.3880126182965,0,0.694006309148265,37.4132492113565,32.9968454258675,1.00946372239748
"107","060374634001",1.91956124314442,4.21303656597774,3.4181240063593,20.0317965023847,0,1.03338632750397,39.9841017488076,38.9507154213037,0
"108","060374634003",0,13.3097762073027,15.1943462897526,38.6336866902238,0,7.1849234393404,47.4676089517079,1.88457008244994,0
"109","060374802023",5.10204081632653,2.17889908256881,1.94954128440367,39.9082568807339,0,0,31.651376146789,25.1146788990826,1.8348623853211
"110","060374802022",13.6546184738956,8.41346153846154,4.56730769230769,59.8557692307692,0,0,17.1875,11.8990384615385,0
"111","060374802021",9.00900900900901,3.2979976442874,1.88457008244994,31.2131919905772,0,2.47349823321555,15.0765606595995,48.7632508833922,0
"112","060374804001",8.49825378346915,16.4654226125137,2.85400658616905,36.8825466520307,0,0,18.2217343578485,44.8957189901207,0
"113","060374804003",10.2550189907759,5.80645161290323,3.97849462365591,46.989247311828,0,0,11.9354838709677,27.258064516129,1.34408602150538
"114","060374804002",13.6997538966366,12.0276162790698,6.21366279069767,53.3791109504879,0,6.035417419588,14.2392482833394,24.322370798699,0
"115","060372122031",24.8192771084337,35.2897473997028,31.8722139673105,23.3283803863299,1.41158989598811,8.7667161961367,7.20653789004458,54.9777117384844,0
"116","060375401022",14.7976111479761,23.0246913580247,15.2469135802469,0,0,9.01234567901234,1.60493827160494,89.3827160493827,0
"117","060372197002",20.0190657769304,18.3348924228251,11.9485294117647,4.41176470588235,0,27.8492647058824,3.21691176470588,64.5220588235294,0
"118","060372197003",13.4924753502854,11.9919719016558,8.88108379327647,0.752634219769192,0,18.3642749623683,4.31510286001004,75.7150025087807,0
"119","060372200003",11.0041265474553,1.49863760217984,31.8801089918256,3.54223433242507,0,34.8773841961853,0,61.5803814713896,0
"120","060372200001",6.05833956619297,9.46132596685083,10.2900552486188,8.42541436464088,0,39.7790055248619,7.25138121546961,44.5441988950276,0
"121","060372200004",22.4226804123711,31.1557788944724,21.8592964824121,0,0,37.9396984924623,9.2964824120603,50,0
"122","060372211101",38.6261261261261,24.6994535519126,25.4644808743169,0.983606557377049,0,5.57377049180328,5.68306010928962,87.7595628415301,0
"123","060372211201",46.39475600874,33.6259284267387,37.542201215395,2.02565833896016,0,0.337609723160027,0.675219446320054,96.9615124915598,0
"124","060372225003",25.1034482758621,10.5510752688172,33.0645161290323,5.04032258064516,0,15.9274193548387,6.25,71.1021505376344,0
"125","060372225001",17.1086398631309,28.4178187403994,12.0583717357911,0,0,33.8709677419355,3.45622119815668,60.2918586789555,0
"126","060372717022",3.71782650142993,15.7407407407407,8.33333333333333,33.1481481481482,0,10,30.1851851851852,13.5185185185185,6.66666666666667
"127","060376505011",12.1212121212121,0.435413642960813,0.648882480173035,32.1557317952415,0,0,55.4434030281182,8.57966834895458,0
"128","060376505012",0,0.586854460093897,2.11267605633803,33.6854460093897,0,0,40.4929577464789,18.4272300469484,0
"129","060373009021",4.98753117206983,4.8667439165701,0.231749710312862,17.1494785631518,0,0,67.20741599073,13.7891077636153,0
"130","060373009022",1.74632352941176,1.6994633273703,0.178890876565295,12.9695885509839,0,0,63.7745974955277,16.994633273703,0
"131","060373013001",3.33333333333333,10.1388888888889,3.33333333333333,9.44444444444444,0,0,80.9722222222222,8.75,0
"132","060371233031",11.048951048951,13.4846461949266,10.4138851802403,4.67289719626168,0,2.13618157543391,42.7236315086782,48.5981308411215,0
"133","060371234201",26.2104841936775,18.0493273542601,12.4439461883408,8.74439461883408,0,2.87742899850523,36.2481315396114,52.1300448430493,0
"134","060371234202",14.2369020501139,7.71812080536913,13.8702460850112,5.2572706935123,0,9.61968680089485,41.3870246085011,43.7360178970917,0
"135","060371273001",19.3327239488117,19.9638663053297,7.94941282746161,11.6348195329087,0.509554140127389,5.05307855626327,19.5753715498938,60.1698513800425,0.169851380042463
"136","060372162002",2.38568588469185,0,22.8181818181818,8,0,27.4545454545455,27,17.4545454545455,0
"137","060372169002",8.22695035460993,0,0,0,0,7.7277970011534,34.2560553633218,49.3656286043829,0
"138","060372169004",0.596760443307758,4.54163162321278,1.17746005046257,2.4390243902439,0,43.0613961312027,39.0243902439024,13.2884777123633,0
"139","060372169001",5.44041450777202,5.69948186528497,0,11.3989637305699,0,16.580310880829,66.1917098445596,0,0
"140","060372188002",26.2199563000728,13.7362637362637,12.9807692307692,13.8736263736264,0,18.6126373626374,3.2967032967033,62.7747252747253,0
"141","060372188001",20.8234362628662,7.94753086419753,16.8981481481481,17.5925925925926,0,29.0895061728395,5.78703703703704,44.9845679012346,0
"142","060373115003",2.36518448438978,13.1779661016949,11.271186440678,15.8474576271186,0,5.42372881355932,50.9745762711864,23.3474576271186,1.99152542372881
"143","060373115002",0,1.58124318429662,4.68920392584515,12.1046892039258,0,4.14394765539804,61.7775354416576,17.0665212649945,0
"144","060376202012",0.257731958762887,8.8681446907818,0.805523590333717,1.61104718066743,0,2.18642117376295,86.0759493670886,6.44418872266974,0
"145","060372326001",19.5498124218424,23.6314572089437,14.2475171886937,0,0,12.0320855614973,1.60427807486631,86.3636363636364,0
"146","060372326002",24.092582851131,38.7327542156362,18.9575881451201,2.14614205416454,0,20.3883495145631,0.306591722023505,77.1589167092488,0
"147","060372326003",19.8473282442748,32.7280779450841,10.3188662533215,1.15146147032772,0,28.8751107174491,0.354295837023915,67.7147918511957,1.90434012400354
"148","060372340005",6.57640232108317,33.7979094076655,8.03418803418803,1.88034188034188,0,42.3931623931624,2.90598290598291,52.4786324786325,0
"149","060372340002",0,10.9,5.6,0.9,0,81.1,8.5,9.5,0
"150","060372340004",7.00934579439252,22.5834797891037,5.62390158172232,0.5249343832021,0,72.0034995625547,8.66141732283465,14.9606299212598,0
"151","060372340001",13.6363636363636,17.6616915422886,6.37351778656127,0,0,27.1245059288538,1.87747035573123,70.405138339921,0
"152","060372343001",0,7.80201342281879,0,3.46534653465347,0,76.8976897689769,3.3003300330033,13.6138613861386,0
"153","060372343004",0,12.1575342465753,2.3972602739726,7.02054794520548,0,85.1027397260274,3.25342465753425,2.22602739726027,0
"154","060372343002",0,19.6969696969697,10.1731601731602,0,0,98.2683982683983,0,0,0
"155","060372343003",0,11.7972350230415,3.04147465437788,1.19815668202765,0,58.3410138248848,13.6405529953917,18.0645161290323,0
"156","060371093001",6.62576687116565,2.71867612293144,7.71028037383178,20.4439252336449,0,0.58411214953271,42.1728971962617,31.1915887850467,0
"157","060371093002",5.17529215358932,6.38297872340426,8.74704491725768,11.8991331757289,0,0,32.9393223010244,53.8219070133964,0
"158","060371094001",11.3964686998395,4.23861852433281,12.6373626373626,6.08899297423888,19.7501951600312,0.156128024980484,8.35284933645589,65.1053864168618,0
"159","060371094002",17.470664928292,2.98879202988792,3.9227895392279,1.30759651307597,0,1.93026151930262,5.41718555417186,88.480697384807,0
"160","060371098001",5.59540889526542,2.21923335574983,5.0531914893617,14.3704680290046,0,0,51.2854317732367,33.618984838497,0
"161","060371098003",8.74371859296483,16.3444639718805,2.10896309314587,10.5448154657294,0,2.63620386643234,27.4165202108963,54.6572934973638,0
"162","060371098002",16.4416203335981,20.7261724659607,2.34493192133132,22.5416036308623,0,6.12708018154312,13.9183055975794,57.4130105900151,0
"163","060372122032",68.9544579858884,44.0688775510204,33.8010204081633,25.8928571428571,0,3.06122448979592,3.57142857142857,65.4974489795918,0
"164","060372126102",23.3174120712115,26.6610597140454,11.3120269133726,32.0437342304458,0,3.9529015979815,11.8587047939445,51.0092514718251,0
"165","060372144002",0,13.1238447319778,8.50277264325323,7.7634011090573,0,2.95748613678373,76.8022181146026,9.61182994454713,0
