"","GEOID","Pop_total","Limited_Eng_per","Poverty_per","Uninsured_per","NonHisp_asian_per","NonHisp_pi_per","NonHisp_black_per","NonHisp_white_per","Hisp_per","NonHisp_ai_per"
"602","06037212303",3837,54.3496503496503,30.4929208180388,34.8,21.6575449569977,0,6.98462340370081,5.05603335939536,63.4870992963253,0.443054469637738
"603","06037212304",1832,42.7574171029668,29.5851528384279,17.6,13.4825327510917,0.382096069868996,4.58515283842795,18.0131004366812,62.4454148471616,0.382096069868996
"604","06037212305",3025,58.5531004989309,28.2493368700265,27.9,19.5702479338843,0,3.27272727272727,4.29752066115702,70.0826446280992,1.45454545454545
"605","06037212306",3413,58.7270973963356,21.0665104014064,33.1,38.2068561382948,0,1.02549077058306,3.66246703779666,55.9038968649282,1.02549077058306
"606","06037212410",4318,53.7556334501753,15.0684931506849,26.4,40.829087540528,0,3.89069013432144,6.80870773506253,45.2987494210283,0
"607","06037212420",3517,54.1718555417185,26.1870912709696,20.1,29.7128234290589,0,6.82399772533409,5.17486494171169,54.1654819448394,1.16576627807791
"608","06037212501",1940,40.2985074626866,18.659793814433,21.3,22.2680412371134,0,4.58762886597938,17.4226804123711,53.9175257731959,0.360824742268041
"609","06037212502",2810,44.2203817068779,19.9288256227758,16.7,42.8113879003559,0,6.69039145907473,12.8825622775801,33.7010676156584,0
"610","06037212610",4447,48.6777439737889,25.834084761046,17.7,52.4398470879244,0,2.58601304250056,8.05037103665392,36.1142343152687,0
"611","06037212620",4087,47.4068282512379,21.4427367377293,17.5,40.0538292145828,0,2.7648642035723,9.32224125275263,44.1644237827257,0
"612","06037212701",2276,43.2543299908842,20.6496519721578,13.9,59.4903339191564,0,10.0615114235501,6.94200351493849,22.231985940246,0
"613","06037212702",3632,29.9246813441483,17.236507487991,12.7,48.2929515418502,0,8.50770925110132,22.7973568281938,15.6112334801762,0.137665198237885
"614","06037212800",3543,23.0953092321482,15.8312092891532,5.6,27.2932543042619,0,14.1123341800734,19.4467965001411,32.0349985887666,0.338696020321761
"615","06037212900",4067,40.4090085425835,21.0344827586207,24.9,25.5470863044013,0,11.2859601671994,9.58937791984264,51.3400540939267,0.467174821735923
"616","06037213100",3014,47.5226796929518,20.4979536152797,18.9,47.8765759787658,0,11.4797611147976,7.59787657597877,32.8467153284672,0
"617","06037213201",3932,58.0129940443963,29.2980671414039,16.7,49.2115971515768,0,1.19532044760936,5.13733468972533,43.7436419125127,0
"618","06037213202",3942,56.353591160221,26.8138001014713,28.8,25.7737189244039,0,0.659563673262303,3.27245053272451,68.3409436834094,0
"619","06037213310",3015,57.4805928016937,20,30.8,30.6467661691542,0,2.22222222222222,2.02321724709784,64.3449419568823,0.762852404643449
"620","06037213320",2469,59.1181506849315,21.6823193140057,17.9,31.3892264074524,0.202511138112596,2.51113811259619,1.33657351154313,64.5605508302957,0
"621","06037213401",4859,56.1974563483509,21.7946079440214,28.4,20.909652191809,0,2.71660835562873,5.51553817657954,70.672977979008,0
"622","06037213402",4857,50.9311195871663,21.5787304204452,21.9,20.6917850525015,0.0205888408482602,5.20897673460984,5.00308832612724,68.2520074119827,0
"623","06037214000",4277,12.8817038747755,2.47837269113865,2.2,3.08627542670096,0,0.350713116670563,85.9480944587328,7.31821370119243,0
"624","06037214100",3668,0.609402205455601,4.4711014176663,2.3,3.7350054525627,0.109051254089422,1.60850599781898,84.4601962922574,8.83315158124318,0
"625","06037214400",2916,1.71595472800292,11.0082304526749,4.1,5.21262002743484,0,2.50342935528121,79.8353909465021,11.3854595336077,0
"626","06037214501",2702,16.5928312525171,10.1776461880089,5.5,23.0569948186528,0,7.4019245003701,53.219837157661,11.1028867505551,0
"627","06037214502",5285,14.1104294478528,15.7426679280984,9.1,28.3632923368023,0,12.0340586565752,47.6442762535478,7.47398297067171,0
"628","06037214503",3422,21.7310664605873,10.7247223845704,8.7,31.9696084161309,0,8.29924021040327,45.4120397428404,5.02630040911747,0.0292226767971946
"629","06037214600",2383,4.29922613929493,6.79065743944637,2.1,4.53210239194293,0,0.797314309693663,73.8564834242551,14.435585396559,0
"630","06037214700",2414,9.76863753213368,7.89360789360789,6.2,6.50372825186413,0.538525269262635,7.04225352112676,70.3396851698426,11.4333057166529,0.455675227837614
"631","06037214800",2813,3.9600153787005,7.31268011527378,3.1,5.83007465339495,0,4.97689299680057,78.634909349449,6.18556701030928,0.284393885531461
"632","06037214901",3250,8.11410459587956,14.0307692307692,2.2,11.4769230769231,0,1.90769230769231,68.0615384615385,10.4307692307692,1.87692307692308
"633","06037214902",2550,14.4501278772379,7.52941176470588,5.3,13.9607843137255,0,4.94117647058823,68.5490196078431,4.74509803921569,0
"634","06037215101",3015,9.02016271666077,10.2819237147595,6.1,13.7645107794362,1.09452736318408,10.016583747927,57.9767827529022,11.5422885572139,0
"635","06037215102",3059,5.74243968739382,10.2321019941157,10.6,10.4936253677672,0,2.48447204968944,63.4521085322001,20.0065380843413,0
"636","06037216100",2151,10.2100635075721,7.85681078568108,5,19.2003719200372,0,13.6680613668061,48.7680148768015,15.0627615062762,0
"637","06037216200",5778,11.644591611479,11.1574556830031,13.3,17.3243336794739,0.363447559709242,17.7916233991,38.5600553824853,18.1896850121149,0
"638","06037216300",4367,8.88361045130641,3.93863063888253,6.1,13.0295397297916,0.664071444927868,8.90771696817037,59.7435310281658,12.7776505610259,0.389283260819785
"639","06037216401",3772,11.9589345172031,13.76,10.1,6.54825026511135,0,6.68080593849417,77.8632025450689,6.46871686108165,0
"640","06037216402",2521,23.7582781456954,12.199036918138,4.3,14.1610472034907,0,1.34867116223721,69.8928996429988,7.33835779452598,0.317334391114637
"641","06037216700",3835,11.0987791342952,10.2245063565053,8.1,8.70925684485007,0,28.735332464146,33.7157757496741,22.3207301173403,0
"642","06037216800",3203,13.6761105281567,4.08991570402747,8.3,8.30471433031533,0.312207305650952,7.02466437714642,57.7583515454262,19.8563846394006,0
"643","06037216900",4886,4.62229830943719,6.67498440424205,3,6.30372492836676,0,28.5714285714286,44.1056078591895,16.8440442079411,0.163733115022513
"644","06037217001",2724,9.19395465994962,10.7562408223201,1.5,3.26725403817915,0,2.45961820851689,85.9030837004405,1.98237885462555,0
"645","06037217002",4639,15.3428377460964,6.03578357404613,5.5,7.35072213839189,0,1.57361500323346,75.4257383056693,12.0284544082776,0
"646","06037217100",6219,21.2313496827302,12.638687891944,7.7,4.06817816369191,0,21.1770381090207,27.8822961890979,37.4497507637884,0
"647","06037217200",4156,20.6177606177606,12.5842155919153,18,5.36573628488932,0,22.5938402309913,24.5909528392685,43.2627526467758,0.866217516843118
"648","06037218110",3195,28.5285285285285,22.6291079812207,13.9,15.1486697965571,0,18.6541471048513,6.66666666666667,57.7464788732394,0.5320813771518
"649","06037218120",4638,46.687773989284,28.3704825795282,13.7,12.6563173781803,0.237171194480379,11.0823630875377,2.19922380336352,71.7119448037947,0
"650","06037218210",3721,39.2569124423963,23.5093696763203,18.8,5.15990325181403,0,14.377855415211,11.7441547970976,68.7180865358775,0
"651","06037218220",3859,21.1605937921727,14.5633583830008,15.8,6.68566986265872,0,23.3221041720653,18.0616740088106,50.9976677895828,0
"652","06037218300",5290,11.1745513866232,21.9655368301458,9.5,4.83931947069943,0,26.4839319470699,8.24196597353497,51.7391304347826,0
"653","06037218400",4737,23.8062599954307,12.8773485328267,17.2,2.74435296601224,0,18.9149250580536,13.7639856449229,62.4234747730631,0
"654","06037218500",2641,21.4912280701754,20.1817493373722,13,4.01363120030292,0,24.536160545248,8.44377129875047,57.1374479363877,0
"655","06037218600",3148,22.8052472250252,18.4073107049608,11.2,2.41423125794155,0,25.9212198221093,10.705209656925,56.6709021601017,0
"656","06037218701",2324,26.1545293072824,21.342512908778,15.1,20.6540447504303,0,36.1876075731497,9.29432013769363,31.4113597246127,0
"657","06037218702",2056,22.879177377892,19.6984435797665,16.1,2.91828793774319,0,39.2996108949416,6.95525291828794,49.4163424124514,0
"658","06037218800",2752,31.6009104704097,11.0101744186047,14.8,15.625,0,23.546511627907,4.46947674418605,54.3968023255814,0
"659","06037218900",6149,21.7959745398245,22.5969371130661,18.6,3.10619612945194,0,38.7867946007481,7.28573751829566,47.4060822898032,0
"660","06037219010",3027,21.5294522907337,17.4290484140234,13.6,2.0812685827552,0,30.9877766765775,3.33663693425834,62.1407333994054,0.231252064750578
"661","06037219020",5411,25.04,21.8418604651163,8.6,3.01238218443911,0,27.0375161707633,6.02476436887821,61.947883940122,0
"662","06037219300",4239,25.2414513181937,20.2660964599667,20.5,5.42580797357867,1.22670441141779,27.0818589289927,5.09554140127389,59.7310686482661,0
"663","06037219500",2084,17.4223127865512,5.13435700575816,11.1,13.7715930902111,0,49.3761996161228,12.0921305182342,23.1765834932821,0
"664","06037219700",4507,22.8426395939086,10.8065953654189,9.7,2.48502329709341,0,26.4033725316175,2.70690037719104,67.2065675615709,0
"665","06037219800",2861,31.5023644961804,22.9341736694678,18.7,2.72631946871723,0,16.0782943026914,5.06815798671793,75.1135966445299,0
"666","06037219901",4150,25.7568113017154,24.144578313253,19.6,1.42168674698795,0,21.6385542168675,4.50602409638554,70.9156626506024,0
"667","06037219902",3809,28.0421849648459,21.7904961932266,17.6,3.41296928327645,0.68259385665529,15.5421370438435,9.18876345497506,67.3930165397742,0.420057757941717
"668","06037220000",4711,14.4090305444887,17.7457015495648,14.2,7.21715134790915,0.488219061770325,32.5833156442369,7.91763956697092,51.5601783060921,0
"669","06037220100",2415,16.4337145277425,17.2670807453416,1.6,6.62525879917184,0,52.6293995859213,3.89233954451346,33.0434782608696,0
"670","06037221110",3705,58.0472706809229,38.4345479082321,25.7,3.7246963562753,0,1.37651821862348,2.10526315789474,92.7935222672065,0
"671","06037221120",3197,53.5797535797536,29.3087269314983,27.1,2.18955270566156,0,0.156396621832968,1.62652486706287,96.0275258054426,0
"672","06037221210",3165,48.6315086782377,22.7157360406091,19.1,9.32069510268562,0,6.22432859399684,4.54976303317536,78.957345971564,0
"673","06037221220",3376,63.4100808960797,20.4687036487689,24.9,8.02725118483412,0,0.385071090047393,3.28791469194313,88.2997630331754,0
"674","06037221302",4373,39.4974383996097,18.5631517960603,20.6,9.53578778870341,2.33249485479076,12.9430596844272,3.33866910587697,70.5694031557283,0
"675","06037221303",2806,51.3307984790874,32.9479768786127,28.2,12.2950819672131,0,3.95580898075552,6.98503207412687,76.0513186029936,0
"676","06037221304",3656,50.0881834215168,23.1091264303656,25.6,24.1794310722101,0,11.3785557986871,3.00875273522976,60.8588621444201,0
"677","06037221401",3628,25.9047044632087,28.8031833486379,13.5,10.7772877618523,0,37.7894156560088,8.15876515986769,40.3528114663727,0
"678","06037221402",2851,25.9067357512953,15.8213474640424,19.6,15.2578042792003,0,23.851280252543,12.0659417748159,46.4398456681866,0
"679","06037221500",3875,31.3444924406048,31.3097390855076,14.6,2.55483870967742,1.49677419354839,23.9225806451613,3.2,68.8258064516129,0
"680","06037221601",3141,35.4678168546782,22.6997771410379,15.8,5.66698503661254,0,14.4539955428208,9.3282394141993,68.0356574339382,0
"681","06037221602",3030,56.953179594689,27.986798679868,19.1,8.38283828382838,0,5.01650165016502,1.78217821782178,84.0924092409241,0
"682","06037221710",2833,41.2481536189069,31.7923186344239,15.1,21.3907518531592,0,4.6946699611719,6.70667137310272,66.8549241087187,0
"683","06037221810",2892,28.5764747439068,48.3181499649615,14.1,23.0982019363762,0.20746887966805,9.50899031811895,13.1742738589212,51.9017980636238,0
"684","06037221820",2363,18.5818026484408,58.9034676663543,4.2,35.0402031316124,0.338552687261955,9.77570884468896,34.4477359289039,16.9276343630978,0.3808717731697
"685","06037221900",4248,18.2953181272509,61.7834394904459,6.1,29.9905838041431,0,9.11016949152542,26.2947269303201,26.4359698681733,0.400188323917137
"686","06037222001",3142,24.321608040201,13.2718014003819,9.8,0.413749204328453,0,24.1884150222788,11.6804583068109,61.9032463399109,0
"687","06037222002",5243,32.7049017662235,25.5068546051361,19.6,0.743848941445737,0,22.1628838451268,2.53671562082777,74.423040244135,0
"688","06037222100",4331,32.0946805803003,20.2031863311014,16,6.76518125144309,0,28.0073885938582,5.44908797044562,59.0625721542369,0
"689","06037222200",4016,40.7592934352755,26.0304771421434,18.9,4.23306772908366,0,16.957171314741,3.98406374501992,73.8794820717131,0
"690","06037222500",5120,30.6338028169014,19.9256941728588,18,3.2421875,0.13671875,22.03125,3.30078125,69.16015625,0
"691","06037222600",5549,29.9480133679911,39.1991182953711,12.2,18.7601369616147,0,17.9672012975311,8.1456118219499,52.0634348531267,0.450531627320238
"692","06037222700",4071,4.91279783836895,78.8405797101449,2,32.6209776467698,0.736919675755343,7.07442888725129,42.1026774748219,14.0997297961189,0
"693","06037224010",2845,27.6734104046243,36.3956353396691,16.5,9.34973637961336,0,17.6449912126538,13.8488576449912,57.609841827768,0
"694","06037224020",2733,44.175911251981,42.3260949576739,24.1,2.01244054152945,0,2.74423710208562,6.14709110867179,88.364434687157,0.146359312111233
"695","06037224200",2557,44.2554956449606,24.6456692913386,25.4,1.83809151349237,0,2.42471646460696,4.10637465780211,90.3011341415722,0.312866640594447
"696","06037224310",2422,50.2972107910379,34.4741235392321,30.9,4.99587118084228,0,1.32122213047069,3.75722543352601,89.6779521056978,0
"697","06037224320",2972,48.9825062477687,29.1567897053844,21.4,3.90309555854643,0,8.07537012113055,2.72543741588156,83.7819650067295,0.807537012113055
"698","06037224410",3194,30.3020767778477,28.1342546890425,14.5,10.8954289292423,0.375704445835942,6.26174076393237,14.8403256105197,63.6505948653726,0
"699","06037224420",2637,44.9959967974379,37.8775167785235,20.5,5.38490709139173,0,6.44671975729996,4.51270383010997,82.707622298066,0
"700","06037224600",3385,45.7423235201013,30.475302889096,20,2.89512555391433,0,7.38552437223043,2.21565731166913,87.5036927621861,0
"701","06037224700",6238,8.73755220044973,78.1273692191054,5.2,35.8929143956396,0.384738698300737,5.32221865982687,40.5578711125361,14.0910548252645,0.0641231163834562
"702","06037226001",2615,49.4840735755944,43.7093690248566,17.6,0,0,15.5640535372849,0.382409177820268,83.7093690248566,0.344168260038241
"703","06037226002",1820,25.2110298255487,25.7851239669421,18.4,8.2967032967033,0,11.4285714285714,33.4615384615385,43.5714285714286,0
"704","06037226410",3665,53.5077630822312,28.34386157649,23.7,0.43656207366985,0.109140518417462,0.927694406548431,0.190995907230559,98.0081855388813,0
"705","06037226420",5531,49.8829496683574,28.7383604162863,17.7,4.28493943229072,0.596637136141747,7.15964563370096,0.650876875790996,87.3079009220756,0
"706","06037226700",7661,53.6791490601778,30.7290969899666,20.6,0.117478136013575,0,2.74115650698342,0,97.0238872209894,0
"707","06037227010",5705,44.2565597667638,30.9146015332501,15.9,0,0,5.32865907099036,0.56091148115688,92.9184925503944,1.19193689745837
"708","06037227020",3623,48.9915229465069,22.7298050139276,18.5,0.414021529119514,0,2.56693348054099,0.38642009384488,96.6326248964946,0
"709","06037228100",5505,44.6981731532963,19.7456857402361,15.4,0.272479564032698,0,5.92188919164396,0,93.5513169845595,0
"710","06037228210",4233,41.0012836970475,30.6402078903851,19.1,1.84266477675408,0,6.16583982990787,0.330734703519962,90.6685565792582,0.992204110559887
"711","06037228220",4375,37.239204269772,29.1990846681922,20.4,0,0,6.81142857142857,0.937142857142857,90.8342857142857,0.182857142857143
"712","06037228310",4523,44.0336134453782,17.9224253232278,17,0,0,4.70926376298917,0.685385805881052,94.251602918417,0.11054609772275
"713","06037228320",3122,46.2898751733703,31.3365539452496,18.7,0,0,3.29916720051249,0,96.7008327994875,0
"714","06037228410",3600,42.1565731166913,33.7984928830589,27.1,1.36111111111111,0.333333333333333,3.44444444444444,2.22222222222222,92.6388888888889,0
"715","06037228420",3304,43.9578531445505,38.7878787878788,20.1,0,0,7.32445520581114,0.423728813559322,92.1004842615012,0
"716","06037228500",4869,39.5438121047877,34.5141910089082,21.5,0,0,15.3624974327377,0,84.6375025672623,0
"717","06037228600",5301,42.8111155859847,36.2335432169433,19.7,0.0754574608564422,0,6.39501980758348,0.490473495566874,92.0769666100736,0.282965478211658
"718","06037228710",3982,41.4477361654556,42.5414364640884,19.3,0.979407332998493,0,9.39226519337017,0.577599196383727,88.3726770467102,0.150678051230537
"719","06037228720",4825,37.1576111360575,29.1891891891892,18.2,0,0,10.880829015544,0.642487046632124,88.2279792746114,0
"720","06037228800",5353,36.3762102351314,29.2613636363636,20.5,0,0.130767793760508,8.31309546048944,0,91.3880067252008,0
"721","06037228900",2918,38.4243775548123,44.1398217957505,7.7,0,0,12.5428375599726,0.171350239890336,87.2858122001371,0
"722","06037229100",5146,42.7178291286835,25.842259006816,23.6,0,0,8.25884181888846,0.291488534784298,91.1581811115429,0
"723","06037229200",5072,52.1157167530225,24.8510131108462,22.2,1.12381703470032,0,13.544952681388,0.216876971608833,85.1143533123028,0
"724","06037229300",5715,39.0631049167635,31.7235345581802,19,0,0.122484689413823,9.67629046369204,0.752405949256343,87.6115485564304,0.437445319335083
"725","06037229410",3697,41.8691588785047,39.5996754124966,27.8,0.919664592913173,0,5.22044901271301,0.784419799837706,92.3451447119286,0
"726","06037229420",4759,40.8163265306122,27.2746375288926,14.2,0.294179449464173,0,8.04790922462702,0.378230720739651,91.0275267913427,0
"727","06037231100",3474,32.3986589454435,56.35103926097,17,1.92861255037421,0,16.3500287852619,7.16753022452504,72.4812895797352,0
"728","06037231210",4040,42.0179494152842,39.0841584158416,14.8,0.792079207920792,0,11.460396039604,1.75742574257426,83.8613861386139,0.668316831683168
"729","06037231220",4653,34.9303752655181,25.1407535729753,18.9,5.95314850634,0,22.7380184826993,1.71932086825704,68.5364281108962,0
"730","06037231300",5754,30.6380638063806,15.7592624804314,16.4,4.18839068474105,0,18.4567257559958,4.18839068474105,70.8898157803267,0
"731","06037231400",4745,29.7428769979152,17.0747150696496,14.3,1.58061116965227,0,28.4088514225501,3.60379346680717,65.3951527924131,0
"732","06037231500",5396,30.0961153384061,17.291280148423,15.9,4.4477390659748,0,32.0237212750185,0.704225352112676,61.360266864344,0
"733","06037231600",7420,30.4635761589404,21.8775847808106,15.6,1.11859838274933,0,27.3854447439353,5.63342318059299,62.6684636118598,0
"734","06037231710",4165,40.3178023161864,38.807051436851,19.7,0,0,15.4141656662665,0.624249699879952,82.1608643457383,0.168067226890756
"735","06037231720",4934,42.9484354341119,26.0032428050263,12.8,1.90514795297933,0,16.3558978516417,2.12809079854074,78.1313336035671,0
"736","06037231800",5436,47.9082864038616,42.695587690026,24.2,0,0,4.37821927888153,0,92.8807947019868,0
"737","06037231900",6162,38.1681988423561,41.8317635595973,13.7,0.259655955858487,0,10.4673807205453,0.389483933787731,86.1408633560532,0.50308341447582
"738","06037232110",3038,37.4911158493248,29.6905859117841,14.5,0.658327847267939,0,15.2402896642528,0.230414746543779,83.1797235023041,0.394996708360764
"739","06037232120",5567,41.617770326907,29.0480507706256,14.5,1.74241063409377,0,18.8252200467038,0.646667864199749,78.3545895455362,0.413148913238728
"740","06037232200",3487,32.2417386126823,22.3949337938975,10.3,0.487525093203327,0,34.7576713507313,1.14711786636077,63.1488385431603,0
"741","06037232300",6006,41.3865180282181,29.1276737967914,29,0.0166500166500166,0,23.4432234432234,1.04895104895105,74.3256743256743,0
"742","06037232400",7361,26.6200669870395,17.1685515737839,13,1.57587284336367,0,38.962097541095,2.83928814019834,54.0008151066431,0
"743","06037232500",4940,20.5089497519948,17.0523751522533,10,1.01214574898785,0,31.6396761133603,0.121457489878543,66.2348178137652,0
"744","06037232600",6833,30.9255784865541,30.9883977089147,14.3,0.995170496121762,0,19.9912190838578,0.819552173276745,77.5647592565491,0.629298990194644
"745","06037232700",6568,37.3773708306082,34.6224116930572,17.1,0.97442143727162,0,16.3063337393423,1.12667478684531,79.8873325213155,0
"746","06037232800",4489,39.0237859266601,33.0789946140036,18,0,0,11.6952550679439,0.601470260637113,86.5894408554244,0.0668300289596792
"747","06037234000",5417,14.3364928909953,17.4865416744013,5.5,0.479970463356101,0,54.9935388591471,5.6304227432158,37.4192357393391,0
"748","06037234200",2424,5.11411665257819,4.95049504950495,1.7,7.59075907590759,0.412541254125412,69.8844884488449,12.0049504950495,6.72442244224422,0
"749","06037234300",3805,1.53763150795792,12.5231175693527,3.7,2.52299605781866,0,78.0551905387648,5.44021024967148,9.82917214191853,0
"750","06037234501",2845,14.6809295462929,14.0469416785206,9.8,0.949033391915641,0,54.9033391915642,4.88576449912127,35.9578207381371,0
"751","06037234502",3017,18.3180987202925,22.6955074875208,7.2,1.16009280742459,0,60.4574080212131,2.55220417633411,34.6702021876036,0
"752","06037234600",4908,17.6495726495727,18.7308712507651,10.7,1.79299103504482,0,50.6112469437653,5.46047269763651,35.2078239608802,0
"753","06037234700",3690,12.6644736842105,22.6605005440696,12,0.02710027100271,0,54.2818428184282,1.51761517615176,43.5772357723577,0
"754","06037234800",3317,14.2682554231592,11.214953271028,5.2,0,1.38679529695508,52.0651190835092,2.80373831775701,41.5134157371118,0
"755","06037234901",3321,15.3622250970246,47.877145438121,10.2,0,0,52.2131887985547,0.692562481180367,46.8834688346883,0
"756","06037234902",4088,15.9261241970021,26.0050251256281,20,3.49804305283757,0.489236790606654,41.3160469667319,4.84344422700587,47.2602739726027,0.464774951076321
"757","06037235100",4401,5.69420886842743,8.13528336380256,8.5,3.99909111565553,0,65.507839127471,11.6109975005681,16.291751874574,0
"758","06037235201",2682,12.9895308259015,20.4476479514416,12.4,0.223713646532438,0.186428038777032,59.358687546607,3.13199105145414,33.7434750186428,0
"759","06037235202",4331,10.3817165086312,22.4659432001847,10.3,0.138536134841838,0,65.3890556453475,1.06211036712076,29.6929115677673,0
"760","06037236000",4181,5.36847242557345,4.87921549868453,4.8,3.7311647931117,0,46.9983257593877,26.7878497966994,15.3551781870366,0.884955752212389
"761","06037236100",6170,15.8188271083319,23.4683954619125,7.9,8.07131280388979,0,60.3727714748784,1.57212317666126,27.2447325769854,0
"762","06037236202",5764,16.3600642971959,31.5232477446218,13,3.40041637751561,0,40.9958362248439,5.08327550312283,47.4323386537127,0
"763","06037236203",3118,11.4678899082569,30.2437459910199,11.4,7.18409236690186,0,54.842847979474,3.72033354714561,28.5118665811418,1.09044259140475
"764","06037236204",3109,16.9817927170868,43.1328401415246,11.8,0.707623029913155,0.353811514956578,50.4020585397234,4.59954969443551,41.9105821807655,0.321646831778707
"765","06037236400",4282,0.940892641737033,8.61746847267632,9,1.75151798225128,0,82.1578701541336,9.45819710415694,2.80242877160206,0.303596450256889
"766","06037237101",4409,33.456607495069,29.3460925039872,16.3,2.08664096166931,0,26.5139487412112,0.635064640508052,70.1066001360853,0
"767","06037237102",3407,36.6192733017378,29.6405421331762,22.3,0.675080716172586,0,16.7009098914001,1.11535074845905,80.8042265923099,0
"768","06037237201",3814,32.8218243819267,22.5059856344773,9.2,1.94022024121657,0,26.6911379129523,1.12742527530152,69.7954902988988,0
"769","06037237202",4556,30.6567593480345,18.1318681318681,16,1.55838454784899,0.460930640913082,29.3898156277436,4.17032484635645,64.0474100087796,0
"770","06037237300",5311,14.8547880690738,14.0045854031334,9.2,0.018828845791753,0,52.287704763698,2.73018263980418,43.4569760873658,0.18828845791753
"771","06037237401",4217,33.8753387533875,36.7322741285274,15.5,0,0,23.3104102442495,1.61252074934788,74.5316575764762,0
"772","06037237402",3335,24.0816326530612,13.5832083958021,16.6,0,0,34.6926536731634,1.85907046476762,56.071964017991,0
"773","06037237500",2922,39.9347116430903,32.6664367023111,17,0.0684462696783025,0,22.4845995893224,1.60848733744011,75.7015742642026,0
"774","06037237600",4101,28.2343584305408,31.1387466471592,16.9,1.80443794196537,0,22.6286271641063,0.926603267495733,74.1038771031456,0.292611558156547
"775","06037237710",4410,31.5085459499628,32.7437641723356,22.3,0,0,17.1201814058957,0.521541950113379,80.0453514739229,0.680272108843537
"776","06037237720",3707,30.8533916849015,42.8329571106095,15.4,0,0,23.5770164553547,2.15807930941462,72.8621526841111,0.431615861882924
"777","06037237800",3796,14.551513468481,15.9114857744995,9.8,0.210748155953635,0,52.581664910432,1.63329820864067,40.6743940990516,1.60695468914647
"778","06037237900",4405,12.5211915718092,18.6379114642452,11.8,0,0,67.3325766174801,3.08740068104427,26.1293984108967,0
"779","06037238000",6174,4.60593654042989,12.1025308241402,3.7,0.388726919339164,0.696469063816003,67.9786200194363,1.55490767735666,21.5905409782961,0
"780","06037238100",5163,15.2570828961175,19.4654270772807,5.7,0.600426108851443,0,55.5684679449932,1.51074956420686,39.6474917683517,0
"781","06037238200",5565,7.54271174118502,14.3064107207534,7.8,1.99460916442049,0,70.4222821203953,0.395327942497754,26.5049415992812,0
"782","06037238310",5002,30.2816901408451,42.8228708516593,21.1,0,0.179928028788485,24.1103558576569,1.03958416633347,74.4302279088365,0
"783","06037238320",3804,24.7147147147147,41.1326774793938,15.6,1.36698212407992,0,32.465825446898,0.998948475289169,65.1682439537329,0
"784","06037238400",4694,5.3926206244087,23.5545124813313,7.6,0,0.34086067319983,76.9919045590115,1.95994887089902,17.8312739667661,1.0012782275245
"785","06037239201",3753,36.4629465603779,28.9108382274426,17.8,0,0,14.974686917133,0.719424460431655,83.7996269650946,0.159872102318145
"786","06037239202",5999,37.6429998184129,20.7922446932977,19.4,0,0,7.05117519586598,0.116686114352392,91.5985997666278,0.683447241206868
"787","06037239310",4501,41.1217303822938,33.7290033594625,17.4,0.133303710286603,0,10.7309486780715,1.02199511219729,87.980448789158,0
"788","06037239320",4086,39.7278548559232,32.8009828009828,20.9,0.146842878120411,0,10.7684777288302,0.293685756240822,84.4591287322565,0
"789","06037239330",2458,30.5055698371894,33.6045565500407,16.1,0,0,11.5541090317331,0.772986167615948,86.6558177379984,0
"790","06037239501",3729,35.5772069678181,23.2839838492598,16.4,0.429069455618128,0,21.8557253955484,1.58219361759185,75.9184768034326,0
"791","06037239502",4016,30.9701492537313,26.5337036101994,16.9,0,0,21.140438247012,0.199203187250996,78.1623505976096,0
"792","06037239601",3682,31.8914081145585,28.1709308655416,24.7,0.24443237370994,0,18.3052688756111,0.48886474741988,78.8701792504074,0.162954915806627
"793","06037239602",4016,32.68758526603,37.8115653040877,11,0.423306772908366,0,19.5966135458167,0.49800796812749,79.4820717131474,0
"794","06037239701",5134,33.5181898846495,39.572192513369,17.5,0,0,16.2056875730425,0,83.7943124269575,0
"795","06037239702",4334,29.5364891518738,32.6621400140482,17.1,0,0,29.6262113520997,0.323027226580526,70.0507614213198,0
"796","06037239801",3705,29.9496892571767,29.7113289760349,17.3,0.134952766531714,0,20.1349527665317,0.107962213225371,78.6774628879892,0
"797","06037239802",5461,25.1617964306727,28.8323187603763,11.1,0.476103277787951,0,27.1745101629738,1.08038820728804,70.0970518220106,0
"798","06037240010",3737,30.8408495781205,37.2223708857372,16.4,0,0,25.2341450361252,0.133797163500134,74.1236285790741,0
"799","06037240020",5223,32.2533136966127,29.5934023782125,16.5,0,0,28.5085200076584,0.382921692513881,71.0511200459506,0
"800","06037240200",5159,29.7235023041475,32.6078507578702,16,1.66698972669122,0,22.4074433029657,0.348904826516767,74.8788524907928,0.697809653033534
"801","06037240300",5637,24.5344129554656,41.4050026609899,10.6,0.354798651765123,0,36.0298030867483,0.904736562001064,62.5864821713677,0
"802","06037240401",6379,34.6678321678322,31.7447875842609,13,0.721116162407901,0,18.3100799498354,0.156764383132152,80.6866279981188,0
"803","06037240402",3763,28.0737114886265,28.8865267074143,8.1,1.08955620515546,0,32.9790061121446,1.43502524581451,64.0977943130481,0
"804","06037240500",7326,36.076139088729,28.8598901098901,16.1,0,0,26.7403767403767,0,72.1266721266721,0
"805","06037240600",6167,34.7339449541284,25.5553753851143,14.8,0.324306794227339,0,29.122750121615,1.26479649748662,69.288146586671,0
