"","CensusTract","hpi2score","hpi2_pctile_pos","hpi_least_healthy_25pct","quartiles","quintiles"
"2320",6037980003,NA,NA,"",NA,NA
"2321",6037980004,NA,NA,"",NA,NA
"2322",6037980005,NA,NA,"",NA,NA
"2323",6037980006,NA,NA,"",NA,NA
"2324",6037980007,NA,NA,"",NA,NA
"2325",6037980008,NA,NA,"",NA,NA
"2326",6037980009,NA,NA,"",NA,NA
"2327",6037980010,NA,NA,"",NA,NA
"2328",6037980013,NA,NA,"",NA,NA
"2329",6037980014,NA,NA,"",NA,NA
"2330",6037980015,NA,NA,"",NA,NA
"2331",6037980018,NA,NA,"",NA,NA
"2332",6037980019,NA,NA,"",NA,NA
"2333",6037980020,NA,NA,"",NA,NA
"2334",6037980021,NA,NA,"",NA,NA
"2335",6037980022,NA,NA,"",NA,NA
"2336",6037980023,NA,NA,"",NA,NA
"2337",6037980024,NA,NA,"",NA,NA
"2338",6037980025,NA,NA,"",NA,NA
"2339",6037980026,NA,NA,"",NA,NA
"2340",6037980028,NA,NA,"",NA,NA
"2341",6037980030,NA,NA,"",NA,NA
"2342",6037980031,NA,NA,"",NA,NA
"2343",6037980033,NA,NA,"",NA,NA
"2344",6037990100,NA,NA,"",NA,NA
"2345",6037990200,NA,NA,"",NA,NA
"2346",6037990300,NA,NA,"",NA,NA
