"GEOID","sd_2021","sd_2021_area"
"060372091041","1",1.00000000002384
"060372092001","1",0.999999999997982
"060372093001","1",0.999999999233146
"060372093002","1",1.00000000000299
"060372094011","1",1.00000000000321
"060372094012","1",0.992464865023559
"060372094021","1",1.0000000000021
"060372094022","1",0.999999999998159
"060372094031","1",1.00000000000062
"060372094032","1",0.99999999999612
"060372095101","1",1.00000000000174
"060372095102","1",0.99401513180519
"060372095201","1",0.999999999999151
"060372095202","1",1.00000000000021
"060372098101","1",0.997060142487169
"060372098102","1",0.996388700728153
"060372098201","1",1
"060372098202","1",1.00000003780909
"060372100101","1",1
"060372100102","1",1
"060372100103","1",0.999999999994066
"060372110001","2",0.999146454146814
"060372110002","2",0.999999999935733
"060372110003","2",0.995845657438091
"060372110004","2",1.00000000000016
"060372110005","2",1.00000000000102
"060372110006","2",0.999996456414366
"060372111201","2",0.999926463999976
"060372111202","2",0.996930148903227
"060372111203","2",1.00000000000448
"060372111211","2",0.994421994643295
"060372111212","2",0.999999999994297
"060372111221","2",0.999075803999927
"060372111222","2",1.0000000000364
"060372112011","2",0.998558735148105
"060372112012","2",0.998621659482851
"060372112021","2",0.998448002099934
"060372113101","2",0.999999999995974
"060372113102","2",1.00000000032802
"060372113201","2",0.999999999993824
"060372113202","2",1.00000000000347
"060372114101","2",0.999308485810576
"060372114102","2",0.999337624118307
"060372114201","2",0.999329797705157
"060372114202","2",0.999373005318979
"060372115001","2",0.998488012597833
"060372115002","2",1.0000000009022
"060372115003","2",0.999401110848989
"060372117011","2",0.999999999996945
"060372117012","2",1.00000000001564
"060372117013","2",0.999999999997492
"060372117031","2",0.999999999999514
"060372117032","2",0.999999999999191
"060372117041","2",0.999999999997202
"060372117042","2",0.999999999999256
"060372118021","2",1.00000000000218
"060372118022","2",0.999999999165789
"060372118031","2",0.999999999999642
"060372118032","2",1.00000000001875
"060372118041","2",1.00000000000049
"060372118042","2",0.999999999999802
"060372119101","2",0.999999999996051
"060372119102","2",0.999999999986939
"060372119103","2",1
"060372119211","2",0.999999999994549
"060372119221","2",1.0000000000094
"060372119222","2",1.00000000000781
"060372121011","2",0.999999999993798
"060372121012","2",1.00000000322643
"060372121021","2",0.999999999999539
"060372121022","2",0.999999999996725
"060372122021","2",1.00000000031079
"060372122022","2",1.00000000000205
"060372122031","2",0.999999999989571
"060372122032","2",0.999999999987842
"060372122041","2",0.99663532543484
"060372122042","2",1.00000000000304
"060372123031","2",0.999999999809953
"060372123041","2",0.999999999995999
"060372123051","2",0.999999999815775
"060372123061","2",1.00000000000405
"060372123062","2",1
"060372124101","2",0.999999999997518
"060372124102","2",1.00000000000419
"060372124201","2",1.00000000000308
"060372124202","2",1
"060372125011","2",0.999999999999318
"060372125021","2",1.0000000000051
"060372125022","2",0.999999999999231
"060372126101","2",1.00000000000585
"060372126102","2",0.999999999993683
"060372126201","2",1
"060372126202","2",1.00000000405316
"060372127011","2",1.00000000000228
"060372127021","2",1
"060372127022","2",1.00000000000077
"060372127023","2",1.00000000138008
"060372128001","2",1.00000000000287
"060372128002","2",0.999999999994517
"060372128003","2",1.00000000000389
"060372129001","2",1.00000000000145
"060372129002","2",1.000000000104
"060372131001","2",0.999999999994247
"060372131002","2",0.999999999984612
"060372132011","2",0.999999999999638
"060372132012","2",0.999999999398253
"060372132013","2",1.00000000000126
"060372132021","2",1.00000000000103
"060372132022","2",1
"060372133101","2",0.999999999993738
"060372133102","2",1.00000000000571
"060372133201","2",0.999999999988733
"060372133202","2",1
"060372134011","2",1.00000000000118
"060372134012","2",1.00000000000155
"060372134021","2",0.99999999999769
"060372134022","2",1.00000000000091
"060372134023","2",0.999999999380361
"060372140001","3",1.00000000000255
"060372140002","3",0.997387818375778
"060372140003","3",1.00000000000251
"060372140004","3",0.999999999995367
"060372141001","2",0.996019313578179
"060372141002","2",0.997277111612951
"060372141003","2",0.998679416901469
"060372141004","2",0.997255359714522
"060372144001","3",0.999999999999662
"060372144002","3",0.999999999990593
"060372144003","3",1.00000000000749
"060372145011","2",1.0000000000033
"060372145012","2",0.997740794432261
"060372145013","2",0.995705225661202
"060372145021","2",0.999999999996565
"060372145022","2",0.998590118516378
"060372145023","2",0.999999999999603
"060372145031","2",0.999999999997943
"060372145032","2",0.999999999999488
"060372145033","2",0.999999999993535
"060372145034","2",0.999999999483693
"060372146001","3",0.999999999996675
"060372146002","3",1.00000000000024
"060372146003","3",1.00000000000268
"060372147001","3",1.00000000000363
"060372147002","3",1.0000000000714
"060372147003","3",0.999999999939326
"060372148001","3",1.00000000000187
"060372148002","3",0.999999999995388
"060372148003","3",1.00000000000237
"060372149011","3",0.999999999996684
"060372149012","3",1.00000000006562
"060372149021","3",1.00000000000094
"060372149022","3",0.999999999999668
"060372151011","2",0.999177897729631
"060372151012","2",0.999999999785123
"060372151021","2",1.00000000000088
"060372151022","2",0.992639668932006
"060372161001","2",1
"060372161002","2",1
"060372161003","2",1.00000000000037
"060372162001","2",0.999999999997299
"060372162002","2",0.999999998359195
"060372162003","2",1.00000000000367
"060372162004","2",0.999999999999667
"060372162005","2",1.00000000000097
"060372163001","2",0.999999999999228
"060372163002","2",1.00000000000252
"060372163003","2",0.999497537376858
"060372163004","2",0.991623112585206
"060372164011","3",0.998264084501531
"060372164012","3",1.00000000001663
"060372164021","3",0.999999999997727
"060372164022","3",1.00000000000368
"060372167001","2",1
"060372167002","2",0.997250881257219
"060372167003","2",0.999398566521288
"060372168001","2",1.00000000000018
"060372168002","2",1.00000000000492
"060372168003","2",0.999999999998305
"060372168004","2",0.999270463631399
"060372169001","2",0.999999999999276
"060372169002","2",0.999999999972922
"060372169003","2",1.00000000004561
"060372169004","2",0.999999999999921
"060372169005","2",1.00000000000355
"060372170011","3",1.00000000000126
"060372170012","3",1.00000000000277
"060372170013","3",1
"060372170021","3",1.00000000122557
"060372170022","3",1.00000000000014
"060372170023","3",0.999420695331219
"060372171001","2",0.999999999999215
"060372171002","2",1
"060372171003","2",0.999999999974481
"060372171004","2",0.999999999995991
"060372171005","2",0.999999999998699
"060372172001","2",0.999999999999257
"060372172002","2",1
"060372172003","2",1.00000000000152
"060372172004","2",1.00000000000101
"060372181101","2",1.00000000000668
"060372181102","2",1.00000000000132
"060372181201","2",1.00000000000067
"060372181202","2",0.99999999999884
"060372181203","2",1.00000000000326
"060372182101","2",0.999999999996689
"060372182102","2",1.00000000000396
"060372182103","2",0.999999999997361
"060372182201","2",1.00000000000032
"060372182202","2",1
"060372182203","2",0.999999999998287
"060372183001","2",1.00000000000009
"060372183002","2",1.00000000000137
"060372183003","2",1.00000000000037
"060372183004","2",1.00000000173416
"060372183005","2",1.00000000000134
"060372184001","2",0.99999999999745
"060372184002","2",0.999999999997206
"060372184003","2",0.999999999999017
"060372184004","2",0.999999999999741
"060372185001","2",1.00000000000156
"060372185002","2",0.999999998927538
"060372186001","2",1.00000000000182
"060372186002","2",1.00000000000479
"060372186003","2",0.99999999999888
"060372187011","2",1.00000000000318
"060372187012","2",0.999999999997692
"060372187021","2",0.999999998944201
"060372187022","2",1.00000000000128
"060372188001","2",1.00000000000054
"060372188002","2",0.999999999997523
"060372189001","2",0.999999999996108
"060372189002","2",0.999999999999949
"060372189003","2",0.999999999998476
"060372190101","2",1
"060372190102","2",0.999999999997195
"060372190201","2",1.00000000000069
"060372190202","2",1
"060372190203","2",1.00000000000116
"060372193001","2",1.00000000002362
"060372193002","2",0.999999999999709
"060372193003","2",0.999999999999803
"060372195001","2",0.999999999995099
"060372195002","2",1.00000000000367
"060372197001","2",0.999999999999444
"060372197002","2",1.00000000000279
"060372197003","2",1.00000000008519
"060372198001","2",1.00000000000084
"060372198002","2",0.999999999999216
"060372198003","2",0.999999999987588
"060372199011","2",0.999999999998407
"060372199012","2",0.999999999997553
"060372199013","2",1.00000000000147
"060372199021","2",1.00000000000044
"060372199022","2",0.999999999999049
"060372199023","2",1.00000000000096
"060372200001","2",0.999999999999126
"060372200002","2",0.999999999999522
"060372200003","2",0.99999999999965
"060372200004","2",1.00000000000108
"060372200005","2",1
"060372201001","2",1.00000000000032
"060372201002","2",1.00000000000109
"060372201003","2",1.00000000000067
"060372211101","1",0.994574621322824
"060372211102","1",0.998432014186315
"060372211201","1",0.995696499382683
"060372211202","1",0.990810532521625
"060372212101","2",1.00000000000109
"060372212102","2",0.999999999998687
"060372212201","2",0.999999999985753
"060372212202","2",0.99999999999916
"060372213021","2",1.00000000000273
"060372213022","2",0.999999999998798
"060372213031","2",1.00000000000034
"060372213032","2",1
"060372213041","2",1.00000000000301
"060372213042","2",0.999999999989318
"060372214011","2",1.00000000028467
"060372214012","2",1.00000000000015
"060372214021","2",0.999999999998898
"060372214022","2",0.999999999997241
"060372215001","2",0.99999999999832
"060372215002","2",1.00000000000067
"060372216011","2",1.00000000000456
"060372216012","2",1.00000000000098
"060372216021","2",1.00000000001572
"060372216022","2",0.999991434460609
"060372216023","2",0.997506301823229
"060372217101","2",0.99999999887633
"060372217102","2",0.999999999999428
"060372218101","2",0.999999999999409
"060372218102","2",1.00000000000074
"060372218201","2",0.999999999998582
"060372218202","2",1.00000000000125
"060372219001","2",0.999999999999806
"060372219002","2",1
"060372220011","2",0.999999999999538
"060372220012","2",0.999999999998809
"060372220021","2",1.00000000000115
"060372220022","2",1.00000000000271
"060372220023","2",1.00000000000056
"060372220024","2",1.00000000027603
"060372221001","2",1.00000000000074
"060372221002","2",0.999999999998823
"060372221003","2",0.999999999998491
"060372222001","2",1.00000000007231
"060372222002","2",1.00000000000141
"060372225001","2",1.00000000000152
"060372225002","2",0.999999999785169
"060372225003","2",1.00000000010908
"060372226001","2",1.00000000000003
"060372226002","2",1.00000000000247
"060372226003","2",0.999999999999088
"060372227001","2",0.999999999999454
"060372240101","1",0.999999999992954
"060372240102","1",1.00000000000386
"060372240201","1",0.985630269784036
"060372240202","2",0.99680545483578
"060372242001","1",0.999999999998749
"060372242002","1",0.979767961216933
"060372243101","1",0.999989832030235
"060372243102","1",1.00000455755714
"060372243201","1",1.00000000000375
"060372243202","1",0.995223525848585
"060372244101","2",0.999983928439514
"060372244102","2",0.999179387515925
"060372244201","2",0.996538908601258
"060372244202","2",0.99999999999853
"060372246001","2",1
"060372246002","2",0.999999999998748
"060372247001","2",1.00000000000237
"060372247002","2",1.00000000000328
"060372247003","2",1.00000000000021
"060372260011","1",0.997344048184255
"060372260012","1",0.999656426701957
"060372260021","1",0.999999999982435
"060372260022","1",1
"060372264101","2",1.00000000236209
"060372264102","2",1
"060372264201","2",1.00000000000653
"060372264202","2",0.999999999995596
"060372264203","2",1
"060372267001","2",1.00000000000389
"060372267002","2",1.00000000007096
"060372267003","2",0.999999999999031
"060372267004","2",0.999999999999643
"060372270101","2",0.999737624440914
"060372270102","2",0.998496656112593
"060372270201","2",0.99999999947779
"060372270202","2",1.00000000000154
"060372281001","2",0.984332870213338
"060372281002","2",1.00000000000054
"060372281003","2",1
"060372282101","2",0.99999999999768
"060372282102","2",1.0000000000009
"060372282201","2",1
"060372282202","2",0.99999999999872
"060372282203","2",1.00000000000098
"060372283101","2",1
"060372283102","2",1
"060372283103","2",1
"060372283104","2",1
"060372283201","2",1
"060372283202","2",1.00000000000025
"060372283203","2",0.999999999999814
"060372284101","2",1.00000000000003
"060372284102","2",1.00000000000038
"060372284103","2",0.999999999997338
"060372284201","2",0.999999999980533
"060372284202","2",1.0000000000002
"060372285001","2",1.00000000000239
"060372285002","2",1.00000000000058
"060372285003","2",1.0000000000032
"060372286001","2",0.999999999999803
"060372286002","2",0.999999999998659
"060372287101","2",1.00000000000103
"060372287102","2",1.00000000000336
"060372287201","2",1.00000000000241
"060372287202","2",0.999999999998658
"060372287203","2",0.999999999998191
"060372288001","2",0.999999999999613
"060372288002","2",1.00000000000299
"060372288003","2",1.00000000000063
"060372288004","2",0.999999999996504
"060372289001","2",0.999999999999595
"060372289002","2",0.997151858636783
"060372291001","2",1.00000000000429
"060372291002","2",1.00000000000082
"060372292001","2",0.999999999997841
"060372292002","2",1.00000000000277
"060372293001","2",1.0000000000002
"060372293002","2",0.999999999999848
"060372293003","2",0.999999999998954
"060372294101","2",0.999999999996434
"060372294102","2",0.999999999892818
"060372294201","2",0.99999999998777
"060372294202","2",0.999999999997058
"060372311001","2",0.999999999989527
"060372311002","2",0.999999999968107
"060372311003","2",0.999999999999831
"060372312101","2",1
"060372312102","2",1.00000000241251
"060372312201","2",1.00000000000183
"060372312202","2",1.0000000000083
"060372313001","2",0.999999999997795
"060372313002","2",0.999999999996799
"060372313003","2",0.99999999999693
"060372313004","2",0.999999999993724
"060372314001","2",1.00000000000568
"060372314002","2",0.999999999997989
"060372314003","2",0.999999999997217
"060372315001","2",0.999999998774587
"060372315002","2",1.00000000003642
"060372315003","2",0.999999999999135
"060372316001","2",0.999999999998502
"060372316002","2",0.9999999984666
"060372316003","2",1.00000000000113
"060372316004","2",1.00000000000094
"060372316005","2",1.00000000035335
"060372317101","2",0.999999999998764
"060372317102","2",1.00000000000016
"060372317103","2",1.00000000000215
"060372317201","2",1.00000000000289
"060372317202","2",0.999999999995543
"060372317203","2",0.999999999996584
"060372318001","2",1.00000000000581
"060372318002","2",0.99999999999724
"060372318003","2",0.999999999997972
"060372319001","2",0.999999999996809
"060372319002","2",1.00000000000148
"060372321101","2",1.00000000000103
"060372321102","2",1.00000000000398
"060372321201","2",1.00000000000712
"060372321202","2",0.99999999999944
"060372321203","2",0.999999999998929
"060372322001","2",1.00000000000072
"060372322002","2",0.999999999996427
"060372322003","2",0.9999999946728
"060372323001","2",1.00000000010862
"060372323002","2",0.999999999999938
"060372323003","2",1.00000000000105
"060372324001","2",1.00000000000061
"060372324002","2",1
"060372324003","2",1.00000000008819
"060372324004","2",1.0000000000005
"060372324005","2",1.0000000000005
"060372325001","2",0.999999999702629
"060372325002","2",1.000000000002
"060372325003","2",0.999999992538701
"060372325004","2",1
"060372326001","2",0.99999999999973
"060372326002","2",0.999999999999494
"060372326003","2",0.999999999202787
"060372327001","2",0.999999999999226
"060372327002","2",0.999999999996124
"060372327003","2",1.00000000000393
"060372328001","2",1.00000000000186
"060372328002","2",1.00000000000202
"060372340001","2",1.00000000000494
"060372340002","2",0.999999999994409
"060372340003","2",0.999999999999415
"060372340004","2",0.999999998955379
"060372340005","2",0.999999999997296
"060372342001","2",1.00000000008338
"060372342002","2",1.00000000000124
"060372342003","2",1.00000000000002
"060372343001","2",0.999999999999571
"060372343002","2",1.0000000000004
"060372343003","2",0.999999999998828
"060372343004","2",1.00000000000004
"060372345011","2",1.00000000001099
"060372345012","2",1.00000000662357
"060372345021","2",0.999999999997917
"060372345022","2",1.00000000000468
"060372345023","2",1.00000000000184
"060372346001","2",0.999999999999614
"060372346002","2",1.00000016979419
"060372346003","2",0.999999999997443
"060372346004","2",1.00000000000053
"060372347001","2",1
"060372347002","2",1.00000000892374
"060372347003","2",0.999999997080034
"060372347004","2",1.00000000000143
"060372348001","2",0.999999999996913
"060372348002","2",0.999999996654426
"060372348003","2",0.999999971125026
"060372348004","2",0.999999999999217
"060372349011","2",0.999999999994743
"060372349012","2",1.00000000000946
"060372349021","2",0.99999999999671
"060372349022","2",1.00000000000132
"060372349023","2",0.999999999995619
"060372351001","2",0.999999999116346
"060372351002","2",1.00000000000377
"060372351003","2",0.999999999839143
"060372351004","2",0.999999996796645
"060372352011","2",0.999999999996294
"060372352012","2",0.99999999999595
"060372352013","2",0.999999998216847
"060372352021","2",0.999999999999564
"060372352022","2",0.999999999996913
"060372352023","2",0.999999999995689
"060372360001","2",0.999999999999517
"060372360002","2",1.00000000000029
"060372360003","2",0.999999999999171
"060372360004","2",1.00000000000025
"060372361001","2",1.00000000000459
"060372361002","2",1.00000000000914
"060372361003","2",1.00000000000121
"060372361004","2",1.00000000000136
"060372361005","2",0.99999999999912
"060372362021","2",0.999999999998525
"060372362022","2",0.999999999999125
"060372362023","2",0.999999999999939
"060372362031","2",1.00000000000028
"060372362032","2",0.999999999997215
"060372362041","2",1.00000000000116
"060372362042","2",1.00000000000427
"060372364001","2",1.00000000000682
"060372364002","2",1.00000000000773
"060372364003","2",1.00000000000584
"060372371011","2",0.999999998798057
"060372371012","2",1.0000000008722
"060372371013","2",0.999999999998086
"060372371014","2",0.999999999830867
"060372371015","2",0.999999999996554
"060372371021","2",1.00000000000054
"060372371022","2",1.00000000025088
"060372372011","2",0.999999999999926
"060372372012","2",1
"060372372013","2",0.999999999336725
"060372372021","2",1.00000000000197
"060372372022","2",0.999999999981307
"060372372023","2",0.999999999106464
"060372372024","2",0.999999982449021
"060372373001","2",1.00000000000261
"060372373002","2",0.999999999997876
"060372373003","2",1.00000000000154
"060372373004","2",0.999999999727257
"060372373005","2",1.00000000002534
"060372374011","2",1.00000000000047
"060372374012","2",0.999999999998168
"060372374013","2",0.999999999995556
"060372374021","2",0.999999999793257
"060372374022","2",0.999999993085009
"060372374023","2",1.00000000363276
"060372375001","2",0.999999999995628
"060372375002","2",0.99999999999523
"060372376001","2",0.999999999122354
"060372376002","2",0.99999999999899
"060372376003","2",1.00000000006324
"060372376004","2",1.00000000000714
"060372377101","2",0.999999999999119
"060372377102","2",1
"060372377201","2",0.999999999999151
"060372377202","2",0.999999999917651
"060372378001","2",1.00000000000132
"060372378002","2",1.00000000000054
"060372378003","2",1.00000000002034
"060372378004","2",1.00000000000212
"060372379001","2",1
"060372379002","2",1.00000000000218
"060372379003","2",1
"060372379004","2",1
"060372380001","2",0.999999999768368
"060372380002","2",1.00000000009199
"060372380003","2",1.00000000000011
"060372380004","2",1.00000000000114
"060372380005","2",1.00000000000044
"060372380006","2",0.999999999999563
"060372381001","2",1.00000000000139
"060372381002","2",1.00000000002467
"060372381003","2",1.00000000000246
"060372381004","2",1.00000000015912
"060372382001","2",1.00000000000075
"060372382002","2",1.00000000000135
"060372382003","2",1.00000000054631
"060372382004","2",0.999999999633824
"060372383101","2",1
"060372383102","2",1.00000000000376
"060372383201","2",0.999999999454588
"060372383202","2",1.00000000000661
"060372383203","2",1.0000000000035
"060372384001","2",0.999999999999016
"060372384002","2",0.999999999672548
"060372384003","2",1.00000000000096
"060372384004","2",0.999999992868346
"060372392011","2",0.999999999999313
"060372392012","2",1.00000000000144
"060372392013","2",1
"060372392021","2",1.00000000000085
"060372392022","2",1.00000000000193
"060372392023","2",1.00000000000333
"060372393101","2",1.00000000001035
"060372393102","2",0.999999999995803
"060372393103","2",0.999999999993964
"060372393201","2",0.999999999998899
"060372393202","2",1
"060372393301","2",1.00000000000117
"060372393302","2",1
"060372395011","2",1.00000000000129
"060372395012","2",1
"060372395013","2",0.999999999999365
"060372395021","2",0.999999999998179
"060372395022","2",0.999999999999558
"060372395023","2",0.999999999999635
"060372396011","2",1
"060372396012","2",1.00000000000007
"060372396021","2",0.999999999997844
"060372396022","2",1.00000000050296
"060372397011","2",1.00000000000635
"060372397012","2",0.99999999984584
"060372397021","2",1.00000000000156
"060372397022","2",0.999999999998527
"060372397023","2",1.0000000000023
"060372397024","2",1.00000000003532
"060372398011","2",1
"060372398012","2",0.999999999996389
"060372398013","2",1.00000000000088
"060372398021","2",1.0000000000068
"060372398022","2",0.999999999996909
"060372398023","2",1
"060372398024","2",1.00000000002058
"060372400101","2",1
"060372400102","2",1
"060372400103","2",1.00000000000073
"060372400201","2",1
"060372400202","2",1
"060372400203","2",1
"060372402001","2",0.999999999996253
"060372402002","2",1.00000000007685
"060372402003","2",0.999999999998546
"060372403001","2",0.999999999515731
"060372403002","2",1.00000000000383
"060372403003","2",1.00000000000006
"060372403004","2",0.999999999995681
"060372404011","2",1.00000000000236
"060372404012","2",1.00000000000506
"060372404013","2",1.000000000065
"060372404021","2",0.999999999996334
"060372404022","2",1.00000000000119
"060372404023","2",1
"060372405001","2",1.00000000000023
"060372405002","2",0.999999999998648
"060372405003","2",1.00000000025095
"060372405004","2",0.999999999962388
"060372406001","2",1.00000000002503
"060372406002","2",1.00000000000282
"060372406003","2",0.999999999999887
"060372406004","2",0.999999999903912
"060372407001","2",0.999999999926684
"060372407002","2",1
"060372407003","2",1.0000000000007
"060372407004","2",1.00000000000033
"060372407005","2",1.00000000059995
"060372408001","2",1.0000000000004
"060372408002","2",0.999999999995073
"060372408003","2",1.00000000000065
"060372409001","2",1.00000000000014
"060372409002","2",0.999999999999441
"060372409003","2",1.00000000000855
"060372409004","2",1.00000000000165
"060372409005","2",0.99999999997549
"060372410011","2",1
"060372410012","2",1.00000000000049
"060372410013","2",1.00000000000128
"060372410021","2",1.0000000000008
"060372410022","2",0.999999999996335
"060372410023","2",1.00000000000328
"060372411101","2",0.999999996916664
"060372411102","2",1.00000000000044
"060372411201","2",1.00000000000056
"060372411202","2",0.99999999999784
"060372411203","2",1.00000000000144
"060372411204","2",0.999999999995853
"060372412011","2",1
"060372412012","2",1
"060372412013","2",1.00000000127743
"060372412021","2",1.000000000001
"060372412022","2",0.999999999996749
"060372412023","2",0.999999999032111
"060372412024","2",1.00000000000154
"060372412025","2",0.999999999996039
"060372413001","2",1.00000000000263
"060372413002","2",1.00000000000149
"060372414001","2",1.0000000000032
"060372414002","2",1.00000000001242
"060372420001","2",1.00000000000005
"060372420002","2",1.00000000000576
"060372420003","2",1.00000000000365
"060372421001","2",1.00000000047689
"060372422001","2",1.00000000035202
"060372422002","2",1.00000000000106
"060372422003","2",1.00000000000108
"060372422004","2",0.999999999995913
"060372423001","2",1.00000000000152
"060372423002","2",1.00000000000058
"060372423003","2",0.999999999995422
"060372426001","2",1.00000000000449
"060372426002","2",1.00000000000053
"060372426003","2",1.00000000000051
"060372427001","2",1.00000000000333
"060372427002","2",1.00000000000034
"060372427003","2",1.00000000000186
"060372427004","2",0.999999999988374
"060372427005","2",1.00000000001773
"060372430001","2",0.999999999995515
"060372430002","2",0.999999999992938
"060372430003","2",1
"060372430004","2",1.00000000000251
"060372431001","2",1.00000000000033
"060372431002","2",1.00000000000099
"060372431003","2",0.999999999250607
"060372611011","3",0.999999999911742
"060372611012","3",0.999999999998737
"060372611021","3",0.999999999999611
"060372611022","3",0.999999999998778
"060372612001","3",0.999999999999074
"060372612002","3",1.00000000000387
"060372621001","3",0.99999999993526
"060372621002","3",0.999999999999203
"060372621003","3",0.999999999998103
"060372622001","3",0.999999999996416
"060372622002","3",0.999999999999459
"060372623011","3",0.999999999996674
"060372623021","3",0.999999999989743
"060372623022","3",0.999999999988443
"060372623031","3",0.999999999997884
"060372623032","3",0.999999999998305
"060372623033","3",1.00000000000053
"060372624001","3",1.00000000000154
"060372624002","3",0.999999999992167
"060372625011","3",0.999999999999496
"060372625012","3",1.00000000000186
"060372625013","3",1.00000000000021
"060372626011","3",1.00000000000064
"060372626041","3",1.00000000000973
"060372626042","3",1.00000000000218
"060372626043","3",1.00000041108305
"060372626044","3",1.00000000000283
"060372627041","3",1.00000001257676
"060372627061","3",0.999322587813188
"060372627062","3",0.999999999998155
"060372627063","3",0.999999999997599
"060372628021","3",0.999999999998465
"060372628022","3",0.999998514455762
"060372628023","3",1.00000000000072
"060372640001","3",0.99999999999887
"060372640002","3",0.99999999999914
"060372640003","3",0.999999999999413
"060372641021","3",0.999999999999474
"060372641031","3",0.999999999999663
"060372643011","3",1.00000000000135
"060372643012","3",1.00000000000264
"060372643013","3",0.999999999993963
"060372643021","3",1.00000000002718
"060372643022","3",1.00000000000065
"060372643023","3",1.00000000000279
"060372651001","3",0.999999999996917
"060372651002","3",1.00000000000112
"060372652011","3",0.999999999998788
"060372652012","3",0.999999999993955
"060372652021","3",1.00000000000747
"060372652022","3",1.00000000000451
"060372652023","3",0.999999999997782
"060372652024","3",0.999999999997716
"060372653011","3",1.00000000000187
"060372653031","3",1.00000000000841
"060372653032","3",0.999999999998571
"060372653041","3",0.999999999997928
"060372653042","3",1.00000000000072
"060372653051","3",0.999999999996084
"060372654101","3",1.00000000000125
"060372654102","3",0.999999999997305
"060372654201","3",1.00000000000372
"060372654202","3",1.00000000014084
"060372655101","3",0.999999999999384
"060372655102","3",1.00000000000646
"060372655201","3",0.999999999996611
"060372655202","3",1.00000000001945
"060372655203","3",1.00000000000204
"060372656011","3",1.0000000000021
"060372656012","3",0.999999998551525
"060372656021","3",0.999999999999982
"060372656022","3",1.00000000000047
"060372657001","3",1
"060372657002","3",0.999999999998094
"060372657003","3",1.00000000000551
"060372671001","3",0.999999999999541
"060372671002","3",1
"060372671003","3",1.0000000000001
"060372671004","3",1.00000000000024
"060372672001","3",1.00000000001094
"060372672002","3",0.999999999996353
"060372672003","3",1.00000000000315
"060372673001","3",1.0000000000011
"060372673002","3",1.00000000048982
"060372674021","3",1.00000000000231
"060372674022","3",1.00000000000068
"060372674031","3",1.00000000000497
"060372674032","3",1
"060372674041","3",0.99999999999731
"060372675011","3",0.999999999842887
"060372675012","3",1
"060372675013","3",1.00000000024761
"060372675021","3",1.00000000000157
"060372675022","3",0.999999999999274
"060372676001","3",1
"060372676002","3",0.9999999999987
"060372676003","3",0.999999999995021
"060372677001","3",0.999999999999655
"060372677002","3",1.00000000000187
"060372678001","3",0.999999999999059
"060372678002","3",1.00000000000246
"060372678003","3",0.999999999999301
"060372679011","3",0.999999999999941
"060372679012","3",1.00000000000063
"060372679021","3",0.999999999989855
"060372679022","3",0.999999999998002
"060372679023","3",1
"060372690001","3",0.999999999988121
"060372690002","3",1.00000000000068
"060372690003","3",0.999999999998088
"060372690004","3",1.00000000410879
"060372690005","3",1.00000000000083
"060372691001","3",1.00000000000108
"060372691002","3",0.999999999999544
"060372691003","3",0.999999999997165
"060372691004","3",0.999999999999791
"060372693001","3",0.999999999843209
"060372693002","3",1
"060372693003","3",1
"060372693004","3",1
"060372693005","3",0.99999999999766
"060372695001","3",0.999999999999564
"060372695002","3",0.999999999998313
"060372695003","3",0.999999999998498
"060372695004","3",0.999999999999148
"060372696011","3",1.00000000000086
"060372696012","3",0.999719822991654
"060372696013","3",0.997039380345241
"060372696021","3",0.999999998540861
"060372696022","3",1.00000000000578
"060372697001","3",0.999999999998065
"060372697002","3",0.999999999993274
"060372697003","3",0.999999999998445
"060372697004","3",1.0000000000016
"060372698001","3",1.00000000000033
"060372698002","3",1.0000000000033
"060372699031","3",0.999813166960287
"060372699041","3",0.999999999998182
"060372699042","3",1.00000000000045
"060372699043","3",0.999999999997684
"060372699051","3",0.944682673585591
"060372699052","3",1.00000000000669
"060372699061","3",0.999999999998885
"060372699071","3",0.999999999900271
"060372701001","3",0.994097125654979
"060372701002","3",0.987916358206003
"060372701003","3",1.00000000000145
"060372702001","2",0.997167872608791
"060372702002","3",0.998026389501842
"060372702003","3",1.00000000000039
"060372703001","2",0.995580669586211
"060372703002","2",0.999999999999183
"060372703003","2",0.999999999903284
"060372711001","3",1
"060372711002","3",1
"060372711003","3",0.999999999999753
"060372712001","3",0.999999999999207
"060372712002","3",1.00000000003553
"060372713001","3",1.00000000000015
"060372713002","3",0.999999999999515
"060372713003","3",0.999999999999798
"060372713004","3",0.999999999999828
"060372713005","3",1.00000000000779
"060372714001","3",0.999999999993906
"060372714002","3",1.00000000003174
"060372714003","3",1.00000000000612
"060372715001","3",0.999999999985867
"060372715002","3",1.00000000000225
"060372715003","3",1.00000000002341
"060372716001","3",1
"060372716002","3",1
"060372716003","3",0.999999999999952
"060372716004","3",1.00000000000239
"060372717011","3",1.00000000000125
"060372717012","3",0.999999999999793
"060372717013","3",0.999999999995485
"060372717014","3",0.99999999998104
"060372717021","3",0.999999999996971
"060372717022","3",0.99999999999916
"060372717023","3",1.00000000000465
"060372718011","3",0.999999999996421
"060372718012","3",1.00000000000167
"060372718013","3",1
"060372718021","3",0.999999999999529
"060372718022","3",1.00000000000117
"060372718023","3",0.999999999997939
"060372719011","3",1
"060372719012","3",1.0000000000194
"060372719013","3",1.00000000057467
